Gun_Vac, Gun_Cross, SRF_Cavity_Vac, HE_Sraight_Vac, Insulating_Vac, E_Station_Vac, BH_OC_Temp, DBA_Pipe_Temp, Cu_Gun_Temp, HE_Straight_Col, DBA_Dump_CHWR, DBA_Dump_CHWS, Tuner_Plate_Temp, Gate_Valve_Downstream_Temp, Gate_Valve_Upstream_Temp, Loop_Bypass_CHWS, Loop_Bypass_CHWR, DBA_Coupler, Coupler_Shoulder, Solenoid_4_Temp, Solenoid_5_Temp
1585902843460.764, 67.16943830677985, 67.1737577459173, 67.17807718505473, 67.18239662419218, 67.21263269815427, 67.22127157642915, 30101.002025647816, 30105.002025647816, 30103.002025647816, 30111.002025647816, 30311.002025647816, 30309.002025647816, 30109.002025647816, 30267.002025647816, 30263.002025647816, 30297.002025647816, 30299.002025647816, 30261.002025647816, 30211.002025647816, 30269.002025647816, 30271.002025647816
1585902843716.5125, 69.752878241656, 69.75736381306797, 69.76184938447992, 69.76633495589188, 69.79773395577558, 69.80670509859951, 30101.002103557348, 30105.002103557348, 30103.002103557348, 30111.002103557348, 30311.002103557348, 30309.002103557348, 30109.002103557348, 30267.002103557348, 30263.002103557348, 30297.002103557348, 30299.002103557348, 30261.002103557348, 30211.002103557348, 30269.002103557348, 30271.002103557348
1585902843979.6904, 72.33631817653215, 72.34096988021862, 72.3456215839051, 72.35027328759158, 72.3828352133969, 72.39213862076986, 30101.00218146688, 30105.00218146688, 30103.00218146688, 30111.00218146688, 30311.00218146688, 30309.00218146688, 30109.00218146688, 30267.00218146688, 30263.00218146688, 30297.00218146688, 30299.00218146688, 30261.00218146688, 30211.00218146688, 30269.00218146688, 30271.00218146688
1585902844233.3167, 74.9197581114083, 74.92457594736929, 74.92939378333028, 74.93421161929128, 74.96793647101822, 74.9775721429402, 30101.00225937641, 30105.00225937641, 30103.00225937641, 30111.00225937641, 30311.00225937641, 30309.00225937641, 30109.00225937641, 30267.00225937641, 30263.00225937641, 30297.00225937641, 30299.00225937641, 30261.00225937641, 30211.00225937641, 30269.00225937641, 30271.00225937641
1585902844490.54, 77.50319804628445, 77.50818201451996, 77.51316598275547, 77.51814995099097, 77.55303772863954, 77.56300566511055, 30101.002337285943, 30105.002337285943, 30103.002337285943, 30111.002337285943, 30311.002337285943, 30309.002337285943, 30109.002337285943, 30267.002337285943, 30263.002337285943, 30297.002337285943, 30299.002337285943, 30261.002337285943, 30211.002337285943, 30269.002337285943, 30271.002337285943
1585902844744.5933, 80.08663798116059, 80.09178808167063, 80.09693818218065, 80.10208828269067, 80.13813898626086, 80.14843918728091, 30101.002415195475, 30105.002415195475, 30103.002415195475, 30111.002415195475, 30311.002415195475, 30309.002415195475, 30109.002415195475, 30267.002415195475, 30263.002415195475, 30297.002415195475, 30299.002415195475, 30261.002415195475, 30211.002415195475, 30269.002415195475, 30271.002415195475
1585902845010.4631, 82.67007791603675, 82.67539414882128, 82.68071038160583, 82.68602661439037, 82.72324024388217, 82.73387270945126, 30101.002493105007, 30105.002493105007, 30103.002493105007, 30111.002493105007, 30311.002493105007, 30309.002493105007, 30109.002493105007, 30267.002493105007, 30263.002493105007, 30297.002493105007, 30299.002493105007, 30261.002493105007, 30211.002493105007, 30269.002493105007, 30271.002493105007
1585902845276.609, 85.2535178509129, 85.25900021597195, 85.26448258103102, 85.26996494609007, 85.30834150150349, 85.31930623162161, 30101.00257101454, 30105.00257101454, 30103.00257101454, 30111.00257101454, 30311.00257101454, 30309.00257101454, 30109.00257101454, 30267.00257101454, 30263.00257101454, 30297.00257101454, 30299.00257101454, 30261.00257101454, 30211.00257101454, 30269.00257101454, 30271.00257101454
1585902845558.8403, 87.83695778578904, 87.84260628312262, 87.8482547804562, 87.85390327778977, 87.89344275912481, 87.90473975379197, 30101.00264892407, 30105.00264892407, 30103.00264892407, 30111.00264892407, 30311.00264892407, 30309.00264892407, 30109.00264892407, 30267.00264892407, 30263.00264892407, 30297.00264892407, 30299.00264892407, 30261.00264892407, 30211.00264892407, 30269.00264892407, 30271.00264892407
1585902845824.0657, 90.42039772066519, 90.42621235027329, 90.43202697988139, 90.43784160948947, 90.47854401674613, 90.49017327596232, 30101.0027268336, 30105.0027268336, 30103.0027268336, 30111.0027268336, 30311.0027268336, 30309.0027268336, 30109.0027268336, 30267.0027268336, 30263.0027268336, 30297.0027268336, 30299.0027268336, 30261.0027268336, 30211.0027268336, 30269.0027268336, 30271.0027268336
1585902846091.8499, 93.00383765554133, 93.00981841742394, 93.01579917930655, 93.02177994118917, 93.06364527436745, 93.07560679813267, 30101.002804743133, 30105.002804743133, 30103.002804743133, 30111.002804743133, 30311.002804743133, 30309.002804743133, 30109.002804743133, 30267.002804743133, 30263.002804743133, 30297.002804743133, 30299.002804743133, 30261.002804743133, 30211.002804743133, 30269.002804743133, 30271.002804743133
1585902846348.1064, 95.58727759041749, 95.59342448457461, 95.59957137873174, 95.60571827288886, 95.64874653198876, 95.66104032030302, 30101.002882652665, 30105.002882652665, 30103.002882652665, 30111.002882652665, 30311.002882652665, 30309.002882652665, 30109.002882652665, 30267.002882652665, 30263.002882652665, 30297.002882652665, 30299.002882652665, 30261.002882652665, 30211.002882652665, 30269.002882652665, 30271.002882652665
1585902846609.5977, 98.17071752529364, 98.17703055172528, 98.18334357815692, 98.18965660458856, 98.23384778961008, 98.24647384247338, 30101.002960562197, 30105.002960562197, 30103.002960562197, 30111.002960562197, 30311.002960562197, 30309.002960562197, 30109.002960562197, 30267.002960562197, 30263.002960562197, 30297.002960562197, 30299.002960562197, 30261.002960562197, 30211.002960562197, 30269.002960562197, 30271.002960562197
1585902846864.471, 100.75415746016978, 100.76063661887595, 100.7671157775821, 100.77359493628828, 100.8189490472314, 100.83190736464373, 30101.00303847173, 30105.00303847173, 30103.00303847173, 30111.00303847173, 30311.00303847173, 30309.00303847173, 30109.00303847173, 30267.00303847173, 30263.00303847173, 30297.00303847173, 30299.00303847173, 30261.00303847173, 30211.00303847173, 30269.00303847173, 30271.00303847173
1585902847135.44, 103.33759739504593, 103.34424268602662, 103.35088797700729, 103.35753326798798, 103.40405030485272, 103.41734088681407, 30101.003116381256, 30105.003116381256, 30103.003116381256, 30111.003116381256, 30311.003116381256, 30309.003116381256, 30109.003116381256, 30267.003116381256, 30263.003116381256, 30297.003116381256, 30299.003116381256, 30261.003116381256, 30211.003116381256, 30269.003116381256, 30271.003116381256
1585902847401.2527, 105.92103732992209, 105.92784875317727, 105.93466017643247, 105.94147159968767, 105.98915156247404, 106.00277440898444, 30101.003194290788, 30105.003194290788, 30103.003194290788, 30111.003194290788, 30311.003194290788, 30309.003194290788, 30109.003194290788, 30267.003194290788, 30263.003194290788, 30297.003194290788, 30299.003194290788, 30261.003194290788, 30211.003194290788, 30269.003194290788, 30271.003194290788
1585902847671.0725, 108.50447726479823, 108.51145482032794, 108.51843237585766, 108.52540993138737, 108.57425282009535, 108.58820793115478, 30101.00327220032, 30105.00327220032, 30103.00327220032, 30111.00327220032, 30311.00327220032, 30309.00327220032, 30109.00327220032, 30267.00327220032, 30263.00327220032, 30297.00327220032, 30299.00327220032, 30261.00327220032, 30211.00327220032, 30269.00327220032, 30271.00327220032
1585902847926.2544, 111.08791719967438, 111.09506088747861, 111.10220457528284, 111.10934826308707, 111.15935407771667, 111.17364145332513, 30101.00335010985, 30105.00335010985, 30103.00335010985, 30111.00335010985, 30311.00335010985, 30309.00335010985, 30109.00335010985, 30267.00335010985, 30263.00335010985, 30297.00335010985, 30299.00335010985, 30261.00335010985, 30211.00335010985, 30269.00335010985, 30271.00335010985
1585902848207.5544, 113.67135713455052, 113.67866695462928, 113.68597677470802, 113.69328659478677, 113.74445533533799, 113.75907497549548, 30101.003428019383, 30105.003428019383, 30103.003428019383, 30111.003428019383, 30311.003428019383, 30309.003428019383, 30109.003428019383, 30267.003428019383, 30263.003428019383, 30297.003428019383, 30299.003428019383, 30261.003428019383, 30211.003428019383, 30269.003428019383, 30271.003428019383
1585902848512.763, 116.25479706942667, 116.26227302177993, 116.26974897413321, 116.27722492648647, 116.3295565929593, 116.34450849766584, 30101.003505928915, 30105.003505928915, 30103.003505928915, 30111.003505928915, 30311.003505928915, 30309.003505928915, 30109.003505928915, 30267.003505928915, 30263.003505928915, 30297.003505928915, 30299.003505928915, 30261.003505928915, 30211.003505928915, 30269.003505928915, 30271.003505928915
1585902848805.4, 118.83823700430283, 118.8458790889306, 118.85352117355838, 118.86116325818617, 118.91465785058062, 118.92994201983619, 30101.003583838447, 30105.003583838447, 30103.003583838447, 30111.003583838447, 30311.003583838447, 30309.003583838447, 30109.003583838447, 30267.003583838447, 30263.003583838447, 30297.003583838447, 30299.003583838447, 30261.003583838447, 30211.003583838447, 30269.003583838447, 30271.003583838447
1585902849058.975, 121.42167693917897, 121.42948515608127, 121.43729337298356, 121.44510158988587, 121.49975910820194, 121.51537554200654, 30101.00366174798, 30105.00366174798, 30103.00366174798, 30111.00366174798, 30311.00366174798, 30309.00366174798, 30109.00366174798, 30267.00366174798, 30263.00366174798, 30297.00366174798, 30299.00366174798, 30261.00366174798, 30211.00366174798, 30269.00366174798, 30271.00366174798
1585902849313.467, 124.00511687405512, 124.01309122323194, 124.02106557240874, 124.02903992158556, 124.08486036582326, 124.1008090641769, 30101.00373965751, 30105.00373965751, 30103.00373965751, 30111.00373965751, 30311.00373965751, 30309.00373965751, 30109.00373965751, 30267.00373965751, 30263.00373965751, 30297.00373965751, 30299.00373965751, 30261.00373965751, 30211.00373965751, 30269.00373965751, 30271.00373965751
1585902849570.3716, 126.58855680893127, 126.5966972903826, 126.60483777183393, 126.61297825328526, 126.66996162344458, 126.68624258634725, 30101.00381756704, 30105.00381756704, 30103.00381756704, 30111.00381756704, 30311.00381756704, 30309.00381756704, 30109.00381756704, 30267.00381756704, 30263.00381756704, 30297.00381756704, 30299.00381756704, 30261.00381756704, 30211.00381756704, 30269.00381756704, 30271.00381756704
1585902849833.7998, 129.17199674380743, 129.18030335753326, 129.18860997125913, 129.19691658498496, 129.2550628810659, 129.2716761085176, 30101.003895476573, 30105.003895476573, 30103.003895476573, 30111.003895476573, 30311.003895476573, 30309.003895476573, 30109.003895476573, 30267.003895476573, 30263.003895476573, 30297.003895476573, 30299.003895476573, 30261.003895476573, 30211.003895476573, 30269.003895476573, 30271.003895476573
1585902850101.0745, 131.75543667868357, 131.76390942468393, 131.7723821706843, 131.78085491668466, 131.84016413868721, 131.85710963068794, 30101.003973386105, 30105.003973386105, 30103.003973386105, 30111.003973386105, 30311.003973386105, 30309.003973386105, 30109.003973386105, 30267.003973386105, 30263.003973386105, 30297.003973386105, 30299.003973386105, 30261.003973386105, 30211.003973386105, 30269.003973386105, 30271.003973386105
1585902850361.2993, 134.3388766135597, 134.3475154918346, 134.35615437010946, 134.36479324838436, 134.42526539630853, 134.4425431528583, 30101.004051295637, 30105.004051295637, 30103.004051295637, 30111.004051295637, 30311.004051295637, 30309.004051295637, 30109.004051295637, 30267.004051295637, 30263.004051295637, 30297.004051295637, 30299.004051295637, 30261.004051295637, 30211.004051295637, 30269.004051295637, 30271.004051295637
1585902850618.573, 136.92231654843587, 136.93112155898527, 136.93992656953466, 136.94873158008406, 137.01036665392985, 137.02797667502864, 30101.00412920517, 30105.00412920517, 30103.00412920517, 30111.00412920517, 30311.00412920517, 30309.00412920517, 30109.00412920517, 30267.00412920517, 30263.00412920517, 30297.00412920517, 30299.00412920517, 30261.00412920517, 30211.00412920517, 30269.00412920517, 30271.00412920517
1585902850883.5156, 139.505756483312, 139.51472762613594, 139.52369876895983, 139.53266991178376, 139.59546791155117, 139.61341019719902, 30101.0042071147, 30105.0042071147, 30103.0042071147, 30111.0042071147, 30311.0042071147, 30309.0042071147, 30109.0042071147, 30267.0042071147, 30263.0042071147, 30297.0042071147, 30299.0042071147, 30261.0042071147, 30211.0042071147, 30269.0042071147, 30271.0042071147
1585902851154.7002, 142.08919641818815, 142.09833369328658, 142.10747096838503, 142.11660824348345, 142.1805691691725, 142.19884371936936, 30101.00428502423, 30105.00428502423, 30103.00428502423, 30111.00428502423, 30311.00428502423, 30309.00428502423, 30109.00428502423, 30267.00428502423, 30263.00428502423, 30297.00428502423, 30299.00428502423, 30261.00428502423, 30211.00428502423, 30269.00428502423, 30271.00428502423
1585902851407.5493, 144.6726363530643, 144.68193976043725, 144.6912431678102, 144.70054657518315, 144.7656704267938, 144.7842772415397, 30101.00436293376, 30105.00436293376, 30103.00436293376, 30111.00436293376, 30311.00436293376, 30309.00436293376, 30109.00436293376, 30267.00436293376, 30263.00436293376, 30297.00436293376, 30299.00436293376, 30261.00436293376, 30211.00436293376, 30269.00436293376, 30271.00436293376
1585902851662.6047, 147.25607628794046, 147.2655458275879, 147.2750153672354, 147.28448490688285, 147.35077168441512, 147.36971076371006, 30101.00444084329, 30105.00444084329, 30103.00444084329, 30111.00444084329, 30311.00444084329, 30309.00444084329, 30109.00444084329, 30267.00444084329, 30263.00444084329, 30297.00444084329, 30299.00444084329, 30261.00444084329, 30211.00444084329, 30269.00444084329, 30271.00444084329
1585902851924.1143, 149.8395162228166, 149.84915189473858, 149.85878756666057, 149.86842323858255, 149.93587294203644, 149.9551442858804, 30101.004518752823, 30105.004518752823, 30103.004518752823, 30111.004518752823, 30311.004518752823, 30309.004518752823, 30109.004518752823, 30267.004518752823, 30263.004518752823, 30297.004518752823, 30299.004518752823, 30261.004518752823, 30211.004518752823, 30269.004518752823, 30271.004518752823
1585902852184.2847, 152.42295615769274, 152.43275796188925, 152.44255976608576, 152.45236157028225, 152.52097419965776, 152.54057780805076, 30101.004596662355, 30105.004596662355, 30103.004596662355, 30111.004596662355, 30311.004596662355, 30309.004596662355, 30109.004596662355, 30267.004596662355, 30263.004596662355, 30297.004596662355, 30299.004596662355, 30261.004596662355, 30211.004596662355, 30269.004596662355, 30271.004596662355
1585902852445.8599, 155.0063960925689, 155.01636402903992, 155.02633196551093, 155.03629990198195, 155.10607545727908, 155.1260113302211, 30101.004674571886, 30105.004674571886, 30103.004674571886, 30111.004674571886, 30311.004674571886, 30309.004674571886, 30109.004674571886, 30267.004674571886, 30263.004674571886, 30297.004674571886, 30299.004674571886, 30261.004674571886, 30211.004674571886, 30269.004674571886, 30271.004674571886
1585902852707.7473, 157.58983602744505, 157.5999700961906, 157.6101041649361, 157.62023823368165, 157.6911767149004, 157.71144485239148, 30101.004752481418, 30105.004752481418, 30103.004752481418, 30111.004752481418, 30311.004752481418, 30309.004752481418, 30109.004752481418, 30267.004752481418, 30263.004752481418, 30297.004752481418, 30299.004752481418, 30261.004752481418, 30211.004752481418, 30269.004752481418, 30271.004752481418
1585902852972.5598, 160.17327596232118, 160.18357616334126, 160.1938763643613, 160.20417656538135, 160.2762779725217, 160.29687837456183, 30101.00483039095, 30105.00483039095, 30103.00483039095, 30111.00483039095, 30311.00483039095, 30309.00483039095, 30109.00483039095, 30267.00483039095, 30263.00483039095, 30297.00483039095, 30299.00483039095, 30261.00483039095, 30211.00483039095, 30269.00483039095, 30271.00483039095
1585902853236.3157, 162.75671589719735, 162.76718223049193, 162.77764856378647, 162.78811489708104, 162.86137923014303, 162.88231189673218, 30101.00490830048, 30105.00490830048, 30103.00490830048, 30111.00490830048, 30311.00490830048, 30309.00490830048, 30109.00490830048, 30267.00490830048, 30263.00490830048, 30297.00490830048, 30299.00490830048, 30261.00490830048, 30211.00490830048, 30269.00490830048, 30271.00490830048
1585902853492.412, 165.3401558320735, 165.35078829764257, 165.36142076321167, 165.37205322878074, 165.44648048776435, 165.46774541890252, 30101.004986210013, 30105.004986210013, 30103.004986210013, 30111.004986210013, 30311.004986210013, 30309.004986210013, 30109.004986210013, 30267.004986210013, 30263.004986210013, 30297.004986210013, 30299.004986210013, 30261.004986210013, 30211.004986210013, 30269.004986210013, 30271.004986210013
1585902853760.09, 167.92359576694963, 167.93439436479323, 167.94519296263684, 167.95599156048044, 168.03158174538567, 168.05317894107287, 30101.005064119545, 30105.005064119545, 30103.005064119545, 30111.005064119545, 30311.005064119545, 30309.005064119545, 30109.005064119545, 30267.005064119545, 30263.005064119545, 30297.005064119545, 30299.005064119545, 30261.005064119545, 30211.005064119545, 30269.005064119545, 30271.005064119545
1585902854015.322, 170.5070357018258, 170.5180004319439, 170.52896516206204, 170.53992989218014, 170.61668300300698, 170.63861246324322, 30101.005142029077, 30105.005142029077, 30103.005142029077, 30111.005142029077, 30311.005142029077, 30309.005142029077, 30109.005142029077, 30267.005142029077, 30263.005142029077, 30297.005142029077, 30299.005142029077, 30261.005142029077, 30211.005142029077, 30269.005142029077, 30271.005142029077
1585902854275.5933, 173.09047563670194, 173.10160649909457, 173.1127373614872, 173.12386822387984, 173.2017842606283, 173.22404598541357, 30101.00521993861, 30105.00521993861, 30103.00521993861, 30111.00521993861, 30311.00521993861, 30309.00521993861, 30109.00521993861, 30267.00521993861, 30263.00521993861, 30297.00521993861, 30299.00521993861, 30261.00521993861, 30211.00521993861, 30269.00521993861, 30271.00521993861
1585902854539.1152, 175.67391557157808, 175.68521256624524, 175.6965095609124, 175.70780655557954, 175.78688551824962, 175.80947950758394, 30101.00529784814, 30105.00529784814, 30103.00529784814, 30111.00529784814, 30311.00529784814, 30309.00529784814, 30109.00529784814, 30267.00529784814, 30263.00529784814, 30297.00529784814, 30299.00529784814, 30261.00529784814, 30211.00529784814, 30269.00529784814, 30271.00529784814
1585902854796.887, 178.25735550645425, 178.2688186333959, 178.28028176033757, 178.29174488727924, 178.37198677587094, 178.3949130297543, 30101.00537575767, 30105.00537575767, 30103.00537575767, 30111.00537575767, 30311.00537575767, 30309.00537575767, 30109.00537575767, 30267.00537575767, 30263.00537575767, 30297.00537575767, 30299.00537575767, 30261.00537575767, 30211.00537575767, 30269.00537575767, 30271.00537575767
1585902855064.6401, 180.84079544133039, 180.85242470054658, 180.86405395976277, 180.87568321897893, 180.95708803349225, 180.98034655192464, 30101.005453667203, 30105.005453667203, 30103.005453667203, 30111.005453667203, 30311.005453667203, 30309.005453667203, 30109.005453667203, 30267.005453667203, 30263.005453667203, 30297.005453667203, 30299.005453667203, 30261.005453667203, 30211.005453667203, 30269.005453667203, 30271.005453667203
1585902855330.6636, 183.42423537620652, 183.43603076769725, 183.44782615918794, 183.45962155067863, 183.54218929111357, 183.565780074095, 30101.00553157673, 30105.00553157673, 30103.00553157673, 30111.00553157673, 30311.00553157673, 30309.00553157673, 30109.00553157673, 30267.00553157673, 30263.00553157673, 30297.00553157673, 30299.00553157673, 30261.00553157673, 30211.00553157673, 30269.00553157673, 30271.00553157673
1585902855595.6707, 186.00767531108266, 186.0196368348479, 186.0315983586131, 186.04355988237833, 186.1272905487349, 186.15121359626534, 30101.005609486263, 30105.005609486263, 30103.005609486263, 30111.005609486263, 30311.005609486263, 30309.005609486263, 30109.005609486263, 30267.005609486263, 30263.005609486263, 30297.005609486263, 30299.005609486263, 30261.005609486263, 30211.005609486263, 30269.005609486263, 30271.005609486263
1585902855871.6174, 188.59111524595883, 188.60324290199856, 188.6153705580383, 188.62749821407803, 188.7123918063562, 188.73664711843568, 30101.005687395795, 30105.005687395795, 30103.005687395795, 30111.005687395795, 30311.005687395795, 30309.005687395795, 30109.005687395795, 30267.005687395795, 30263.005687395795, 30297.005687395795, 30299.005687395795, 30261.005687395795, 30211.005687395795, 30269.005687395795, 30271.005687395795
1585902856136.8923, 191.17455518083497, 191.18684896914922, 191.19914275746348, 191.21143654577773, 191.29749306397753, 191.32208064060603, 30101.005765305326, 30105.005765305326, 30103.005765305326, 30111.005765305326, 30311.005765305326, 30309.005765305326, 30109.005765305326, 30267.005765305326, 30263.005765305326, 30297.005765305326, 30299.005765305326, 30261.005765305326, 30211.005765305326, 30269.005765305326, 30271.005765305326
1585902856396.64, 193.7579951157111, 193.7704550362999, 193.78291495688867, 193.79537487747743, 193.88259432159884, 193.9075141627764, 30101.005843214858, 30105.005843214858, 30103.005843214858, 30111.005843214858, 30311.005843214858, 30309.005843214858, 30109.005843214858, 30267.005843214858, 30263.005843214858, 30297.005843214858, 30299.005843214858, 30261.005843214858, 30211.005843214858, 30269.005843214858, 30271.005843214858
1585902856669.2065, 196.34143505058728, 196.35406110345056, 196.36668715631384, 196.37931320917713, 196.46769557922016, 196.49294768494676, 30101.00592112439, 30105.00592112439, 30103.00592112439, 30111.00592112439, 30311.00592112439, 30309.00592112439, 30109.00592112439, 30267.00592112439, 30263.00592112439, 30297.00592112439, 30299.00592112439, 30261.00592112439, 30211.00592112439, 30269.00592112439, 30271.00592112439
1585902856925.7107, 198.92487498546342, 198.93766717060123, 198.95045935573904, 198.96325154087685, 199.05279683684148, 199.0783812071171, 30101.00599903392, 30105.00599903392, 30103.00599903392, 30111.00599903392, 30311.00599903392, 30309.00599903392, 30109.00599903392, 30267.00599903392, 30263.00599903392, 30297.00599903392, 30299.00599903392, 30261.00599903392, 30211.00599903392, 30269.00599903392, 30271.00599903392
1585902857195.402, 201.50831492033956, 201.5212732377519, 201.5342315551642, 201.54718987257655, 201.6378980944628, 201.66381472928745, 30101.006076943453, 30105.006076943453, 30103.006076943453, 30111.006076943453, 30311.006076943453, 30309.006076943453, 30109.006076943453, 30267.006076943453, 30263.006076943453, 30297.006076943453, 30299.006076943453, 30261.006076943453, 30211.006076943453, 30269.006076943453, 30271.006076943453
1585902857459.2476, 204.09175485521573, 204.10487930490257, 204.1180037545894, 204.13112820427625, 204.22299935208412, 204.2492482514578, 30101.006154852985, 30105.006154852985, 30103.006154852985, 30111.006154852985, 30311.006154852985, 30309.006154852985, 30109.006154852985, 30267.006154852985, 30263.006154852985, 30297.006154852985, 30299.006154852985, 30261.006154852985, 30211.006154852985, 30269.006154852985, 30271.006154852985
1585902857729.7405, 206.67519479009187, 206.68848537205324, 206.70177595401458, 206.71506653597595, 206.80810060970543, 206.83468177362815, 30101.006232762516, 30105.006232762516, 30103.006232762516, 30111.006232762516, 30311.006232762516, 30309.006232762516, 30109.006232762516, 30267.006232762516, 30263.006232762516, 30297.006232762516, 30299.006232762516, 30261.006232762516, 30211.006232762516, 30269.006232762516, 30271.006232762516
1585902858006.848, 209.258634724968, 209.27209143920388, 209.28554815343975, 209.29900486767565, 209.39320186732675, 209.4201152957985, 30101.006310672048, 30105.006310672048, 30103.006310672048, 30111.006310672048, 30311.006310672048, 30309.006310672048, 30109.006310672048, 30267.006310672048, 30263.006310672048, 30297.006310672048, 30299.006310672048, 30261.006310672048, 30211.006310672048, 30269.006310672048, 30271.006310672048
1585902858270.45, 211.84207465984417, 211.85569750635455, 211.86932035286495, 211.88294319937535, 211.97830312494807, 212.00554881796887, 30101.00638858158, 30105.00638858158, 30103.00638858158, 30111.00638858158, 30311.00638858158, 30309.00638858158, 30109.00638858158, 30267.00638858158, 30263.00638858158, 30297.00638858158, 30299.00638858158, 30261.00638858158, 30211.00638858158, 30269.00638858158, 30271.00638858158
1585902858529.1758, 214.4255145947203, 214.4393035735052, 214.45309255229012, 214.46688153107505, 214.5634043825694, 214.59098234013922, 30101.00646649111, 30105.00646649111, 30103.00646649111, 30111.00646649111, 30311.00646649111, 30309.00646649111, 30109.00646649111, 30267.00646649111, 30263.00646649111, 30297.00646649111, 30299.00646649111, 30261.00646649111, 30211.00646649111, 30269.00646649111, 30271.00646649111
1585902858787.956, 217.00895452959645, 217.02290964065588, 217.0368647517153, 217.05081986277474, 217.1485056401907, 217.17641586230957, 30101.006544400643, 30105.006544400643, 30103.006544400643, 30111.006544400643, 30311.006544400643, 30309.006544400643, 30109.006544400643, 30267.006544400643, 30263.006544400643, 30297.006544400643, 30299.006544400643, 30261.006544400643, 30211.006544400643, 30269.006544400643, 30271.006544400643
1585902859063.221, 219.59239446447262, 219.60651570780655, 219.62063695114048, 219.63475819447444, 219.73360689781202, 219.76184938447992, 30101.006622310175, 30105.006622310175, 30103.006622310175, 30111.006622310175, 30311.006622310175, 30309.006622310175, 30109.006622310175, 30267.006622310175, 30263.006622310175, 30297.006622310175, 30299.006622310175, 30261.006622310175, 30211.006622310175, 30269.006622310175, 30271.006622310175
1585902859322.4243, 222.17583439934876, 222.19012177495722, 222.20440915056568, 222.21869652617414, 222.31870815543334, 222.34728290665026, 30101.006700219707, 30105.006700219707, 30103.006700219707, 30111.006700219707, 30311.006700219707, 30309.006700219707, 30109.006700219707, 30267.006700219707, 30263.006700219707, 30297.006700219707, 30299.006700219707, 30261.006700219707, 30211.006700219707, 30269.006700219707, 30271.006700219707
1585902859582.0493, 224.7592743342249, 224.7737278421079, 224.78818134999085, 224.80263485787384, 224.90380941305466, 224.9327164288206, 30101.006778129235, 30105.006778129235, 30103.006778129235, 30111.006778129235, 30311.006778129235, 30309.006778129235, 30109.006778129235, 30267.006778129235, 30263.006778129235, 30297.006778129235, 30299.006778129235, 30261.006778129235, 30211.006778129235, 30269.006778129235, 30271.006778129235
1585902859844.2205, 227.34271426910104, 227.35733390925856, 227.37195354941605, 227.38657318957354, 227.48891067067598, 227.51814995099096, 30101.006856038766, 30105.006856038766, 30103.006856038766, 30111.006856038766, 30311.006856038766, 30309.006856038766, 30109.006856038766, 30267.006856038766, 30263.006856038766, 30297.006856038766, 30299.006856038766, 30261.006856038766, 30211.006856038766, 30269.006856038766, 30271.006856038766
1585902860099.2397, 229.9261542039772, 229.9409399764092, 229.95572574884122, 229.97051152127324, 230.0740119282973, 230.10358347316134, 30101.006933948298, 30105.006933948298, 30103.006933948298, 30111.006933948298, 30311.006933948298, 30309.006933948298, 30109.006933948298, 30267.006933948298, 30263.006933948298, 30297.006933948298, 30299.006933948298, 30261.006933948298, 30211.006933948298, 30269.006933948298, 30271.006933948298
1585902860363.4954, 232.50959413885334, 232.52454604355987, 232.53949794826642, 232.55444985297294, 232.6591131859186, 232.68901699533168, 30101.00701185783, 30105.00701185783, 30103.00701185783, 30111.00701185783, 30311.00701185783, 30309.00701185783, 30109.00701185783, 30267.00701185783, 30263.00701185783, 30297.00701185783, 30299.00701185783, 30261.00701185783, 30211.00701185783, 30269.00701185783, 30271.00701185783
1585902860650.9143, 235.09303407372948, 235.10815211071053, 235.12327014769158, 235.13838818467264, 235.24421444353993, 235.27445051750203, 30101.00708976736, 30105.00708976736, 30103.00708976736, 30111.00708976736, 30311.00708976736, 30309.00708976736, 30109.00708976736, 30267.00708976736, 30263.00708976736, 30297.00708976736, 30299.00708976736, 30261.00708976736, 30211.00708976736, 30269.00708976736, 30271.00708976736
1585902860909.778, 237.67647400860565, 237.6917581778612, 237.70704234711675, 237.72232651637233, 237.82931570116125, 237.85988403967238, 30101.007167676893, 30105.007167676893, 30103.007167676893, 30111.007167676893, 30311.007167676893, 30309.007167676893, 30109.007167676893, 30267.007167676893, 30263.007167676893, 30297.007167676893, 30299.007167676893, 30261.007167676893, 30211.007167676893, 30269.007167676893, 30271.007167676893
1585902861177.696, 240.2599139434818, 240.27536424501187, 240.29081454654195, 240.30626484807203, 240.41441695878257, 240.44531756184273, 30101.007245586425, 30105.007245586425, 30103.007245586425, 30111.007245586425, 30311.007245586425, 30309.007245586425, 30109.007245586425, 30267.007245586425, 30263.007245586425, 30297.007245586425, 30299.007245586425, 30261.007245586425, 30211.007245586425, 30269.007245586425, 30271.007245586425
1585902861444.247, 242.84335387835793, 242.85897031216254, 242.87458674596712, 242.89020317977173, 242.99951821640389, 243.03075108401308, 30101.007323495956, 30105.007323495956, 30103.007323495956, 30111.007323495956, 30311.007323495956, 30309.007323495956, 30109.007323495956, 30267.007323495956, 30263.007323495956, 30297.007323495956, 30299.007323495956, 30261.007323495956, 30211.007323495956, 30269.007323495956, 30271.007323495956
